Commodity,Year,Attribute,Value,Notes
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Vegetables-Total vegetables-Pounds,337.896155,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Vegetables-Total vegetables-Pounds,340.3032802,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Vegetables-Total vegetables-Pounds,358.1305127,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Vegetables-Total vegetables-Pounds,360.6650763,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Vegetables-Total vegetables-Pounds,361.3316071,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Vegetables-Total vegetables-Pounds,370.4657833,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Vegetables-Total vegetables-Pounds,370.3743812,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Vegetables-Total vegetables-Pounds,385.9714625,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Vegetables-Total vegetables-Pounds,391.7675583,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1991,Vegetables-Total vegetables-Pounds,401.5198308,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1992,Vegetables-Total vegetables-Pounds,399.9318201,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1993,Vegetables-Total vegetables-Pounds,413.8653268,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1994,Vegetables-Total vegetables-Pounds,419.0050981,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1995,Vegetables-Total vegetables-Pounds,414.2040749,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1996,Vegetables-Total vegetables-Pounds,425.1461467,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1997,Vegetables-Total vegetables-Pounds,424.5047698,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1998,Vegetables-Total vegetables-Pounds,421.3127035,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1999,Vegetables-Total vegetables-Pounds,424.1470666,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Total vegetables-Pounds,425.1826595,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Total vegetables-Pounds,415.6636395,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Total vegetables-Pounds,415.0335961,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Total vegetables-Pounds,423.0728337,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Total vegetables-Pounds,424.9234552,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Total vegetables-Pounds,415.3872573,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Vegetables-Total vegetables-Pounds,404.7580272,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2007,Vegetables-Total vegetables-Pounds,407.4804683,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2008,Vegetables-Total vegetables-Pounds,394.2314989,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2009,Vegetables-Total vegetables-Pounds,393.3016558,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2010,Vegetables-Total vegetables-Pounds,398.6894,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2011,Vegetables-Total vegetables-Pounds,384.4973595,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2012,Vegetables-Total vegetables-Pounds,394.0179462,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2013,Vegetables-Total vegetables-Pounds,384.4073141,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2014,Vegetables-Total vegetables-Pounds,390.1926036,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2015,Vegetables-Total vegetables-Pounds,383.9309834,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2016,Vegetables-Total vegetables-Pounds,400.9299858,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2017,Vegetables-Total vegetables-Pounds,405.951753,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2018,Vegetables-Total vegetables-Pounds,407.7864587,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2019,Vegetables-Total vegetables-Pounds,386.109259,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1970,Total fruit and vegetables-Pounds,574.2660436,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1971,Total fruit and vegetables-Pounds,581.9461995,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1972,Total fruit and vegetables-Pounds,569.8128596,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1973,Total fruit and vegetables-Pounds,571.5473641,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1974,Total fruit and vegetables-Pounds,570.1495282,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1975,Total fruit and vegetables-Pounds,591.4193054,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1976,Total fruit and vegetables-Pounds,607.1607558,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1977,Total fruit and vegetables-Pounds,614.4717713,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1978,Total fruit and vegetables-Pounds,595.3794885,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1979,Total fruit and vegetables-Pounds,592.1742711,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1980,Total fruit and vegetables-Pounds,604.760529,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1981,Total fruit and vegetables-Pounds,597.0074136,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Total fruit and vegetables-Pounds,601.713051,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Total fruit and vegetables-Pounds,620.7198859,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Total fruit and vegetables-Pounds,625.4165039,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Total fruit and vegetables-Pounds,631.5471715,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Total fruit and vegetables-Pounds,640.6393859,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Total fruit and vegetables-Pounds,647.3788429,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Total fruit and vegetables-Pounds,637.6742816,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Total fruit and vegetables-Pounds,660.290816,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Total fruit and vegetables-Pounds,662.7302724,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1991,Total fruit and vegetables-Pounds,670.3397522,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1992,Total fruit and vegetables-Pounds,669.7436549,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1993,Total fruit and vegetables-Pounds,697.1898774,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1994,Total fruit and vegetables-Pounds,706.9615866,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1995,Total fruit and vegetables-Pounds,689.1875578,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1996,Total fruit and vegetables-Pounds,711.6531508,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1997,Total fruit and vegetables-Pounds,711.1786965,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1998,Total fruit and vegetables-Pounds,721.2845761,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,1999,Total fruit and vegetables-Pounds,709.0644329,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Total fruit and vegetables-Pounds,713.3381873,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Total fruit and vegetables-Pounds,696.828165,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Total fruit and vegetables-Pounds,690.9494185,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Total fruit and vegetables-Pounds,703.2518776,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Total fruit and vegetables-Pounds,704.2777906,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Total fruit and vegetables-Pounds,686.1814434,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Total fruit and vegetables-Pounds,674.3448477,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2007,Total fruit and vegetables-Pounds,669.9224367,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2008,Total fruit and vegetables-Pounds,651.6176353,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2009,Total fruit and vegetables-Pounds,647.6243859,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2010,Total fruit and vegetables-Pounds,654.5637204,Computed from unrounded data.
